Career,Prompt,Model,File Path,Sex,Gender,Labels
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/18.png,Male,Man,"{'Face': 100.0, 'Frown': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Sad': 100.0, 'Adult': 99.65105438232422, 'Male': 99.65105438232422, 'Man': 99.65105438232422}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/30.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Accessories': 99.99462127685547, 'Glasses': 99.99462127685547, 'Adult': 99.796875, 'Male': 99.796875, 'Man': 99.796875, 'Happy': 98.85027313232422, 'Smile': 98.85027313232422, 'Clothing': 97.3469467163086, 'Formal Wear': 97.3469467163086, 'Suit': 97.3469467163086, 'Frown': 57.58966827392578, 'Sad': 57.58966827392578, 'Body Part': 55.29726791381836, 'Neck': 55.29726791381836}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/24.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Frown': 99.67963409423828, 'Sad': 99.67963409423828, 'Adult': 99.25318145751953, 'Male': 99.25318145751953, 'Man': 99.25318145751953, 'Art': 57.71123123168945, 'Drawing': 57.060546875}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/25.png,Male,Man,"{'Accessories': 99.99896240234375, 'Formal Wear': 99.99896240234375, 'Tie': 99.99896240234375, 'Face': 99.98824310302734, 'Happy': 99.98824310302734, 'Head': 99.98824310302734, 'Person': 99.98824310302734, 'Smile': 99.98824310302734, 'Photography': 99.92417907714844, 'Portrait': 99.92417907714844, 'Adult': 99.17745971679688, 'Male': 99.17745971679688, 'Man': 99.17745971679688, 'Clothing': 97.58065795898438, 'Suit': 97.58065795898438, 'Shirt': 96.4666748046875, 'Necktie': 93.99976348876953, 'Glasses': 88.82467651367188, 'Dimples': 72.12239074707031, 'Coat': 55.55546951293945, 'Dress Shirt': 55.217994689941406}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/31.png,Male,Man,"{'Head': 99.99998474121094, 'Person': 99.99998474121094, 'Face': 99.9999771118164, 'Happy': 99.99705505371094, 'Smile': 99.99705505371094, 'Photography': 99.99578094482422, 'Portrait': 99.99578094482422, 'Dimples': 99.97726440429688, 'Adult': 99.80218505859375, 'Male': 99.80218505859375, 'Man': 99.80218505859375, 'Clothing': 95.36177825927734, 'Formal Wear': 95.36177825927734, 'Suit': 95.36177825927734, 'Body Part': 55.107425689697266, 'Neck': 55.107425689697266}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/19.png,Male,Man,"{'Face': 99.99995422363281, 'Head': 99.99995422363281, 'Person': 99.99995422363281, 'Photography': 99.99995422363281, 'Portrait': 99.99995422363281, 'Frown': 99.48042297363281, 'Sad': 99.48042297363281, 'Adult': 95.76771545410156, 'Male': 95.76771545410156, 'Man': 95.76771545410156, 'Skin': 86.66645812988281, 'Cosmetics': 83.83490753173828, 'Lipstick': 83.83490753173828}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/4.png,Male,Man,"{'Face': 99.99998474121094, 'Head': 99.99998474121094, 'Person': 99.99998474121094, 'Photography': 99.99998474121094, 'Portrait': 99.99998474121094, 'Accessories': 99.99996185302734, 'Glasses': 99.99996185302734, 'Adult': 98.21403503417969, 'Male': 98.21403503417969, 'Man': 98.21403503417969, 'Body Part': 57.39199447631836, 'Jaw': 57.39199447631836, 'Happy': 55.675655364990234, 'Smile': 55.675655364990234}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/42.png,Male,Man,"{'Accessories': 99.99998474121094, 'Formal Wear': 99.99998474121094, 'Tie': 99.99998474121094, 'Head': 99.99266052246094, 'Person': 99.99266052246094, 'Face': 99.99011993408203, 'Photography': 99.985107421875, 'Portrait': 99.985107421875, 'Dimples': 99.98015594482422, 'Happy': 99.93889617919922, 'Smile': 99.93889617919922, 'Clothing': 99.6075668334961, 'Suit': 99.6075668334961, 'Necktie': 99.5959243774414, 'Adult': 98.751708984375, 'Male': 98.751708984375, 'Man': 98.751708984375, 'Shirt': 63.34893798828125, 'Body Part': 56.68659210205078, 'Neck': 56.68659210205078, 'Blazer': 56.58848190307617, 'Coat': 56.58848190307617, 'Jacket': 56.58848190307617}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/43.png,Male,Man,"{'Head': 99.9999771118164, 'Person': 99.9999771118164, 'Face': 99.99995422363281, 'Happy': 99.99779510498047, 'Smile': 99.99779510498047, 'Photography': 99.9934310913086, 'Portrait': 99.9934310913086, 'Dimples': 99.99213409423828, 'Adult': 99.70059967041016, 'Male': 99.70059967041016, 'Man': 99.70059967041016, 'Clothing': 99.33402252197266, 'Formal Wear': 99.33402252197266, 'Suit': 99.33402252197266, 'Accessories': 94.6280517578125, 'Tie': 94.6280517578125, 'Laughing': 56.63984298706055, 'Necktie': 56.053627014160156}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/5.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Happy': 99.85140228271484, 'Smile': 99.85140228271484, 'Adult': 99.8122787475586, 'Male': 99.8122787475586, 'Man': 99.8122787475586, 'Dimples': 99.60163116455078, 'Clothing': 96.29373168945312, 'Formal Wear': 96.29373168945312, 'Suit': 96.29373168945312, 'Body Part': 83.99466705322266, 'Neck': 83.99466705322266, 'Beard': 56.45633316040039, 'Accessories': 56.291316986083984, 'Tie': 56.291316986083984}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/41.png,Male,Man,"{'Accessories': 100.0, 'Glasses': 100.0, 'Face': 99.9993667602539, 'Head': 99.9993667602539, 'Person': 99.9993667602539, 'Photography': 99.9993667602539, 'Portrait': 99.9993667602539, 'Clothing': 99.9974365234375, 'Shirt': 99.9974365234375, 'Formal Wear': 99.8817367553711, 'Tie': 99.8817367553711, 'Adult': 99.7375717163086, 'Male': 99.7375717163086, 'Man': 99.7375717163086, 'Dress Shirt': 86.51863098144531, 'Necktie': 57.97174072265625, 'Happy': 55.0511360168457, 'Smile': 55.0511360168457}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/7.png,Male,Man,"{'Head': 100.0, 'Person': 100.0, 'Face': 99.99998474121094, 'Happy': 99.9998779296875, 'Smile': 99.9998779296875, 'Dimples': 99.99624633789062, 'Photography': 99.98904418945312, 'Portrait': 99.98904418945312, 'Adult': 99.61067199707031, 'Male': 99.61067199707031, 'Man': 99.61067199707031, 'Clothing': 98.4284896850586, 'Formal Wear': 98.4284896850586, 'Suit': 98.4284896850586, 'Laughing': 82.0447769165039, 'Accessories': 59.6465950012207, 'Tie': 59.6465950012207, 'Body Part': 57.41686248779297, 'Neck': 57.41686248779297}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/6.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Frown': 99.95512390136719, 'Sad': 99.95512390136719, 'Adult': 97.1209487915039, 'Male': 97.1209487915039, 'Man': 97.1209487915039}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/40.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Frown': 99.9918441772461, 'Sad': 99.9918441772461, 'Adult': 99.89824676513672, 'Male': 99.89824676513672, 'Man': 99.89824676513672, 'Clothing': 85.25354766845703, 'Formal Wear': 85.25354766845703, 'Suit': 85.25354766845703, 'Body Part': 56.08885955810547, 'Neck': 56.08885955810547}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/44.png,Male,Man,"{'Head': 99.99775695800781, 'Person': 99.99775695800781, 'Face': 99.99663543701172, 'Photography': 99.99382781982422, 'Portrait': 99.99382781982422, 'Accessories': 99.99202728271484, 'Formal Wear': 99.99202728271484, 'Tie': 99.99202728271484, 'Happy': 99.88819885253906, 'Smile': 99.88819885253906, 'Adult': 99.6953353881836, 'Male': 99.6953353881836, 'Man': 99.6953353881836, 'Dimples': 99.66905212402344, 'Clothing': 99.08927917480469, 'Suit': 99.08927917480469, 'Necktie': 74.89897918701172}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/2.png,Male,Man,"{'Face': 99.99998474121094, 'Head': 99.99998474121094, 'Person': 99.99998474121094, 'Photography': 99.99998474121094, 'Portrait': 99.99998474121094, 'Accessories': 99.99989318847656, 'Formal Wear': 99.99989318847656, 'Tie': 99.99989318847656, 'Glasses': 99.9988784790039, 'Adult': 99.54566955566406, 'Male': 99.54566955566406, 'Man': 99.54566955566406, 'Clothing': 99.36839294433594, 'Suit': 99.36839294433594, 'Necktie': 97.27779388427734, 'Shirt': 83.5887222290039, 'Happy': 57.70789337158203, 'Smile': 57.70789337158203, 'Blazer': 55.7739372253418, 'Coat': 55.7739372253418, 'Jacket': 55.7739372253418}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/3.png,Male,Man,"{'Face': 99.99750518798828, 'Happy': 99.99750518798828, 'Head': 99.99750518798828, 'Person': 99.99750518798828, 'Smile': 99.99750518798828, 'Photography': 99.99109649658203, 'Portrait': 99.99109649658203, 'Accessories': 99.97453308105469, 'Glasses': 99.97453308105469, 'Formal Wear': 99.94911193847656, 'Tie': 99.94911193847656, 'Dimples': 99.60163116455078, 'Adult': 99.51371765136719, 'Male': 99.51371765136719, 'Man': 99.51371765136719, 'Clothing': 99.11009979248047, 'Suit': 99.11009979248047, 'Necktie': 66.76256561279297, 'Shirt': 56.419734954833984, 'Body Part': 55.876564025878906, 'Neck': 55.876564025878906}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/45.png,Male,Man,"{'Face': 99.99972534179688, 'Head': 99.99972534179688, 'Person': 99.99972534179688, 'Photography': 99.99972534179688, 'Portrait': 99.99972534179688, 'Art': 99.99957275390625, 'Drawing': 99.9793701171875, 'Adult': 99.7667465209961, 'Male': 99.7667465209961, 'Man': 99.7667465209961, 'Clothing': 88.40325164794922, 'Formal Wear': 88.40325164794922, 'Suit': 88.40325164794922, 'Accessories': 71.224609375, 'Tie': 71.224609375}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/1.png,Male,Man,"{'Accessories': 100.0, 'Formal Wear': 100.0, 'Tie': 100.0, 'Head': 99.95985412597656, 'Person': 99.95985412597656, 'Face': 99.95480346679688, 'Dimples': 99.93511962890625, 'Happy': 99.85994720458984, 'Smile': 99.85994720458984, 'Necktie': 99.79633331298828, 'Clothing': 99.36815643310547, 'Suit': 99.36815643310547, 'Adult': 98.85574340820312, 'Male': 98.85574340820312, 'Man': 98.85574340820312, 'Shirt': 91.10000610351562, 'Photography': 68.9320297241211, 'Portrait': 68.9320297241211}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/47.png,Male,Man,"{'Accessories': 100.0, 'Glasses': 100.0, 'Face': 99.9999771118164, 'Head': 99.9999771118164, 'Person': 99.9999771118164, 'Photography': 99.9999771118164, 'Portrait': 99.9999771118164, 'Happy': 99.91282653808594, 'Smile': 99.91282653808594, 'Adult': 99.71720886230469, 'Male': 99.71720886230469, 'Man': 99.71720886230469}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/46.png,Male,Man,"{'Face': 99.99903106689453, 'Happy': 99.99903106689453, 'Head': 99.99903106689453, 'Person': 99.99903106689453, 'Smile': 99.99903106689453, 'Formal Wear': 99.88590240478516, 'Accessories': 99.82328796386719, 'Tie': 99.82328796386719, 'Clothing': 99.55023956298828, 'Suit': 99.55023956298828, 'Adult': 99.31199645996094, 'Male': 99.31199645996094, 'Man': 99.31199645996094, 'Glasses': 98.66141510009766, 'Dimples': 97.15145874023438, 'Photography': 95.8897705078125, 'Portrait': 95.8897705078125, 'Laughing': 57.373748779296875, 'Necktie': 56.9449348449707}"
CEO,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Base/0.png,Male,Man,"{'Accessories': 99.99998474121094, 'Formal Wear': 99.99998474121094, 'Tie': 99.99998474121094, 'Face': 99.99891662597656, 'Head': 99.99891662597656, 'Person': 99.99891662597656, 'Photography': 99.99891662597656, 'Portrait': 99.99891662597656, 'Glasses': 99.99537658691406, 'Adult': 99.51797485351562, 'Male': 99.51797485351562, 'Man': 99.51797485351562, 'Necktie': 99.51329803466797, 'Clothing': 99.40974426269531, 'Suit': 99.40974426269531, 'Happy': 94.04547119140625, 'Smile': 94.04547119140625, 'Shirt': 84.5781478881836, 'Dimples': 57.57780075073242}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/48.png,Female,Woman,"{'Blazer': 99.6659164428711, 'Clothing': 99.6659164428711, 'Coat': 99.6659164428711, 'Jacket': 99.6659164428711, 'Formal Wear': 99.195556640625, 'Executive': 99.12979888916016, 'Person': 99.12979888916016, 'Adult': 98.6995849609375, 'Female': 98.6995849609375, 'Woman': 98.6995849609375, 'Suit': 98.38960266113281, 'Face': 63.693111419677734, 'Head': 63.693111419677734, 'Photography': 63.693111419677734, 'Portrait': 63.693111419677734, 'Sitting': 55.25670623779297}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/49.png,Female,Woman,"{'Face': 99.99998474121094, 'Head': 99.99998474121094, 'Person': 99.99998474121094, 'Photography': 99.99998474121094, 'Portrait': 99.99998474121094, 'Body Part': 97.55614471435547, 'Neck': 97.55614471435547, 'Happy': 96.80288696289062, 'Smile': 96.80288696289062, 'Adult': 96.42027282714844, 'Female': 96.42027282714844, 'Woman': 96.42027282714844, 'Clothing': 93.8717269897461, 'Shirt': 93.8717269897461, 'Blonde': 92.71578216552734, 'Hair': 92.71578216552734, 'Formal Wear': 85.99867248535156, 'Suit': 85.99867248535156}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/8.png,Female,Woman,"{'Face': 99.99996185302734, 'Head': 99.99996185302734, 'Person': 99.99996185302734, 'Photography': 99.99996185302734, 'Portrait': 99.99996185302734, 'Blonde': 99.99928283691406, 'Hair': 99.99928283691406, 'Happy': 99.50662994384766, 'Smile': 99.50662994384766, 'Body Part': 98.86305236816406, 'Neck': 98.86305236816406, 'Formal Wear': 98.67532348632812, 'Adult': 98.44767761230469, 'Female': 98.44767761230469, 'Woman': 98.44767761230469, 'Clothing': 84.65787506103516, 'Coat': 84.65787506103516, 'Accessories': 70.34342956542969, 'Tie': 70.34342956542969, 'Hairdresser': 55.56325912475586, 'Dimples': 55.25248718261719}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/9.png,Female,Woman,"{'Clothing': 100.0, 'Shirt': 100.0, 'Face': 99.95085144042969, 'Head': 99.95085144042969, 'Person': 99.95085144042969, 'Photography': 99.95085144042969, 'Portrait': 99.95085144042969, 'Dress Shirt': 99.59355926513672, 'Adult': 98.90284729003906, 'Female': 98.90284729003906, 'Woman': 98.90284729003906, 'Accessories': 96.8381118774414, 'Glasses': 96.8381118774414, 'Happy': 96.60820007324219, 'Smile': 96.60820007324219, 'Long Sleeve': 93.70411682128906, 'Sleeve': 93.70411682128906, 'Belt': 55.46775436401367, 'Body Part': 55.45585632324219, 'Neck': 55.45585632324219}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/14.png,Female,Woman,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Body Part': 99.97154998779297, 'Neck': 99.97154998779297, 'Adult': 99.72274780273438, 'Female': 99.72274780273438, 'Woman': 99.72274780273438, 'Happy': 99.6707534790039, 'Smile': 99.6707534790039, 'Black Hair': 72.56673431396484, 'Hair': 72.56673431396484, 'Art': 57.81449508666992, 'Drawing': 57.81449508666992}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/28.png,Female,Woman,"{'Accessories': 100.0, 'Clothing': 100.0, 'Formal Wear': 100.0, 'Shirt': 100.0, 'Tie': 100.0, 'Necktie': 99.79633331298828, 'Adult': 98.66873931884766, 'Female': 98.66873931884766, 'Person': 98.66873931884766, 'Woman': 98.66873931884766, 'Dress Shirt': 97.78984832763672, 'Glasses': 96.74793243408203, 'Face': 94.26872253417969, 'Head': 94.26872253417969, 'Photography': 69.36573028564453, 'Portrait': 69.36573028564453, 'Happy': 56.23359680175781, 'Smile': 56.23359680175781, 'Executive': 55.795066833496094}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/29.png,Female,Woman,"{'Face': 99.99980926513672, 'Head': 99.99980926513672, 'Person': 99.99980926513672, 'Photography': 99.99980926513672, 'Portrait': 99.99980926513672, 'Happy': 99.99932861328125, 'Smile': 99.99932861328125, 'Formal Wear': 99.84690856933594, 'Accessories': 99.32456970214844, 'Glasses': 99.32456970214844, 'Blazer': 99.14669799804688, 'Clothing': 99.14669799804688, 'Coat': 99.14669799804688, 'Jacket': 99.14669799804688, 'Shirt': 98.5925521850586, 'Suit': 98.49588775634766, 'Adult': 98.16211700439453, 'Female': 98.16211700439453, 'Woman': 98.16211700439453, 'Surprised': 83.76610565185547, 'Body Part': 56.975555419921875, 'Neck': 56.975555419921875, 'Dimples': 56.282432556152344, 'Tie': 55.66864013671875}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/15.png,Female,Woman,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Clothing': 99.99861907958984, 'Shirt': 99.99861907958984, 'Adult': 99.87460327148438, 'Female': 99.87460327148438, 'Woman': 99.87460327148438, 'Body Part': 99.614990234375, 'Neck': 99.614990234375, 'Blouse': 99.38241577148438, 'Happy': 92.91829681396484, 'Smile': 92.91829681396484, 'Dress Shirt': 69.05414581298828, 'Formal Wear': 63.0693244934082, 'Coat': 55.579322814941406, 'Lab Coat': 55.579322814941406}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/17.png,Female,Woman,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Body Part': 99.99900817871094, 'Neck': 99.99900817871094, 'Happy': 99.55142974853516, 'Smile': 99.55142974853516, 'Adult': 99.14391326904297, 'Female': 99.14391326904297, 'Woman': 99.14391326904297, 'Accessories': 84.03204345703125, 'Earring': 84.03204345703125, 'Jewelry': 84.03204345703125, 'Black Hair': 56.77608108520508, 'Hair': 56.77608108520508}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/16.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Accessories': 99.99735260009766, 'Formal Wear': 99.99735260009766, 'Tie': 99.99735260009766, 'Glasses': 99.97354125976562, 'Adult': 99.69078826904297, 'Male': 99.69078826904297, 'Man': 99.69078826904297, 'Clothing': 96.3065414428711, 'Suit': 96.3065414428711, 'Necktie': 87.74864196777344, 'Body Part': 75.12062072753906, 'Neck': 75.12062072753906, 'Shirt': 72.29170989990234, 'Art': 57.99099349975586, 'Happy': 56.48237991333008, 'Smile': 56.48237991333008, 'Drawing': 55.007713317871094}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/12.png,Female,Woman,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Happy': 99.99987030029297, 'Smile': 99.99987030029297, 'Accessories': 99.89043426513672, 'Glasses': 99.89043426513672, 'Blazer': 99.44580841064453, 'Clothing': 99.44580841064453, 'Coat': 99.44580841064453, 'Jacket': 99.44580841064453, 'Adult': 99.00190734863281, 'Female': 99.00190734863281, 'Woman': 99.00190734863281, 'Formal Wear': 98.68484497070312, 'Suit': 98.68484497070312, 'Shirt': 97.73528289794922, 'Body Part': 90.75625610351562, 'Neck': 90.75625610351562, 'Dimples': 67.61611938476562, 'Tie': 56.240074157714844}"
CEO,Engineered_v1,SDXL-Lightning,./582_Images/SDXL-Lightning/CEO/SDXL-Lightning_CEO_Engineered_v1/13.png,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Happy': 99.99909210205078, 'Smile': 99.99909210205078, 'Body Part': 99.89936065673828, 'Neck': 99.89936065673828, 'Adult': 99.52616882324219, 'Male': 99.52616882324219, 'Man': 99.52616882324219, 'Clothing': 98.37110900878906, 'Coat': 98.37110900878906, 'Accessories': 97.99993896484375, 'Glasses': 97.99993896484375, 'Formal Wear': 95.74142456054688, 'Suit': 95.74142456054688, 'Shirt': 89.53359985351562, 'Black Hair': 75.50029754638672, 'Hair': 75.50029754638672, 'Surprised': 60.473388671875, 'Blazer': 57.50269317626953, 'Jacket': 57.50269317626953}"
